start time,1633090652.7631605
times of actions,"[[1, 1.2098679542541504, (<Action.MOVE: 2>, 0, 1)], [0, 0.015332937240600586, (<Action.MOVE: 2>, -1, 1)], [1, 3.3857507705688477, (<Action.MOVE: 2>, 0, 1)], [0, 0.02202606201171875, (<Action.MOVE: 2>, -1, -1)], [1, 3.4937613010406494, (<Action.MOVE: 2>, 1, 0)], [0, 0.021752595901489258, (<Action.MOVE: 2>, -1, 1)], [1, 4.155559778213501, (<Action.MOVE: 2>, 1, -1)], [0, 0.012370586395263672, (<Action.MOVE: 2>, -1, 0)], [1, 4.275136232376099, (<Action.MOVE: 2>, 1, 1)], [0, 0.011904716491699219, (<Action.MOVE: 2>, -1, 0)], [1, 3.297802448272705, (<Action.MOVE: 2>, 1, 0)], [0, 0.00887608528137207, (<Action.MOVE: 2>, 1, 1)], [1, 3.071431875228882, (<Action.MOVE: 2>, 1, 0)], [0, 0.013771533966064453, (<Action.MOVE: 2>, 1, 0)], [1, 2.7760372161865234, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,31
iterations,11
times of actions,"[[1, 1.4949448108673096, (<Action.MOVE: 2>, 1, -1)], [0, 0.012343406677246094, (<Action.MOVE: 2>, -1, -1)], [1, 2.0385403633117676, (<Action.MOVE: 2>, 1, 0)], [0, 0.020255327224731445, (<Action.MOVE: 2>, -1, 1)], [1, 2.7085728645324707, (<Action.MOVE: 2>, 1, 0)], [0, 0.035859107971191406, (<Action.MOVE: 2>, -1, -1)], [1, 3.571007013320923, (<Action.MOVE: 2>, 1, 0)], [0, 0.012518644332885742, (<Action.MOVE: 2>, -1, 0)], [1, 2.468564033508301, (<Action.MOVE: 2>, 1, -1)], [0, 0.010360479354858398, (<Action.MOVE: 2>, 0, -1)], [1, 1.311034917831421, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,32
iterations,7
times of actions,"[[1, 1.2394766807556152, (<Action.MOVE: 2>, 1, -1)], [0, 0.007144451141357422, (<Action.MOVE: 2>, -1, -1)], [0, 0.012737512588500977, (<Action.MOVE: 2>, 0, 1)], [1, 3.510838270187378, (<Action.MOVE: 2>, 1, 0)], [0, 0.02020430564880371, (<Action.MOVE: 2>, 1, 0)], [1, 2.5539727210998535, (<Action.MOVE: 2>, 1, 0)], [0, 0.010568380355834961, (<Action.MOVE: 2>, -1, -1)], [1, 1.6861705780029297, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,33
iterations,11
times of actions,"[[1, 0.836345911026001, (<Action.MOVE: 2>, 1, 0)], [0, 0.005669355392456055, (<Action.MOVE: 2>, -1, 0)], [1, 1.243755578994751, (<Action.MOVE: 2>, 1, 0)], [0, 0.010036945343017578, (<Action.MOVE: 2>, -1, -1)], [0, 0.013916015625, (<Action.MOVE: 2>, -1, 1)], [1, 2.218991279602051, (<Action.MOVE: 2>, 1, -1)], [0, 0.013602733612060547, (<Action.MOVE: 2>, 1, 0)], [1, 3.652606964111328, (<Action.MOVE: 2>, 1, 0)], [0, 0.012415647506713867, (<Action.MOVE: 2>, -1, -1)], [1, 2.080618143081665, (<Action.MOVE: 2>, 1, -1)], [0, 0.009262561798095703, (<Action.MOVE: 2>, 0, 1)], [1, 2.818502187728882, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,34
iterations,10
times of actions,"[[0, 0.009311676025390625, (<Action.MOVE: 2>, 1, 0)], [1, 1.5040442943572998, (<Action.MOVE: 2>, -1, 1)], [0, 0.008940696716308594, (<Action.MOVE: 2>, -1, 0)], [1, 2.593609571456909, (<Action.MOVE: 2>, -1, 0)], [0, 0.008954048156738281, (<Action.MOVE: 2>, 0, 1)], [1, 3.8176381587982178, (<Action.MOVE: 2>, -1, 0)], [0, 0.011329889297485352, (<Action.MOVE: 2>, 1, 1)], [1, 3.623622417449951, (<Action.MOVE: 2>, -1, -1)], [0, 0.01857757568359375, (<Action.MOVE: 2>, -1, 0)], [1, 3.043226718902588, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,35
iterations,7
times of actions,"[[1, 1.2352516651153564, (<Action.MOVE: 2>, 1, -1)], [0, 0.007569789886474609, (<Action.MOVE: 2>, -1, -1)], [0, 0.013471126556396484, (<Action.MOVE: 2>, -1, 1)], [1, 3.54093337059021, (<Action.MOVE: 2>, 1, 0)], [0, 0.0191037654876709, (<Action.MOVE: 2>, 0, 1)], [1, 3.955227851867676, (<Action.MOVE: 2>, 1, -1)], [0, 0.01233220100402832, (<Action.MOVE: 2>, -1, 1)], [1, 3.0619513988494873, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,36
iterations,9
times of actions,"[[1, 2.0166091918945312, (<Action.MOVE: 2>, 1, 0)], [0, 0.009304046630859375, (<Action.MOVE: 2>, 0, -1)], [1, 1.4302482604980469, (<Action.MOVE: 2>, 1, 1)], [0, 0.02370476722717285, (<Action.MOVE: 2>, 1, 0)], [1, 1.739952802658081, (<Action.MOVE: 2>, 1, 0)], [0, 0.008752584457397461, (<Action.MOVE: 2>, -1, -1)], [0, 0.010942697525024414, (<Action.MOVE: 2>, -1, 1)], [1, 3.1742186546325684, (<Action.MOVE: 2>, 1, 0)], [0, 0.011535882949829102, (<Action.MOVE: 2>, -1, -1)], [1, 1.8047263622283936, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,37
iterations,15
times of actions,"[[1, 1.8594067096710205, (<Action.MOVE: 2>, 1, 1)], [0, 0.017123937606811523, (<Action.MOVE: 2>, 0, -1)], [1, 2.807253837585449, (<Action.MOVE: 2>, 1, 0)], [0, 0.01432180404663086, (<Action.MOVE: 2>, -1, -1)], [1, 2.9010326862335205, (<Action.MOVE: 2>, 0, 1)], [0, 0.020685911178588867, (<Action.MOVE: 2>, 0, 1)], [1, 3.151719808578491, (<Action.MOVE: 2>, 1, -1)], [0, 0.021212339401245117, (<Action.MOVE: 2>, 0, -1)], [1, 4.744971513748169, (<Action.MOVE: 2>, 1, 0)], [0, 0.016004085540771484, (<Action.MOVE: 2>, -1, -1)], [1, 4.026009559631348, (<Action.MOVE: 2>, 1, 0)], [0, 0.025127172470092773, (<Action.MOVE: 2>, -1, 0)], [1, 3.481962203979492, (<Action.MOVE: 2>, 1, -1)], [0, 0.019040584564208984, (<Action.MOVE: 2>, 0, -1)], [1, 1.8077301979064941, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,38
iterations,8
times of actions,"[[0, 0.011906147003173828, (<Action.MOVE: 2>, -1, 0)], [1, 1.5958521366119385, (<Action.MOVE: 2>, 0, 1)], [0, 0.011014938354492188, (<Action.MOVE: 2>, 0, -1)], [1, 2.067078113555908, (<Action.MOVE: 2>, -1, 1)], [0, 0.014652013778686523, (<Action.MOVE: 2>, 1, 0)], [1, 4.957509994506836, (<Action.MOVE: 2>, -1, 1)], [0, 0.040714263916015625, (<Action.MOVE: 2>, 0, 1)], [1, 4.175154685974121, <Action.KICK: 1>]]"
winner,blue
game,39
iterations,15
times of actions,"[[1, 1.347034215927124, (<Action.MOVE: 2>, 1, 0)], [0, 0.008266448974609375, (<Action.MOVE: 2>, -1, 1)], [1, 1.0756099224090576, (<Action.MOVE: 2>, 0, 1)], [0, 0.00838613510131836, (<Action.MOVE: 2>, 1, 0)], [1, 1.242400884628296, (<Action.MOVE: 2>, 1, 0)], [0, 0.00804281234741211, (<Action.MOVE: 2>, 0, -1)], [1, 2.426694869995117, (<Action.MOVE: 2>, 0, 1)], [0, 0.01320195198059082, (<Action.MOVE: 2>, -1, 1)], [1, 1.4861111640930176, (<Action.MOVE: 2>, 1, 0)], [0, 0.018867015838623047, (<Action.MOVE: 2>, -1, 1)], [0, 0.023201465606689453, (<Action.MOVE: 2>, -1, 0)], [1, 2.342174768447876, (<Action.MOVE: 2>, 1, 0)], [0, 0.010576725006103516, (<Action.MOVE: 2>, 0, -1)], [1, 3.3601057529449463, (<Action.MOVE: 2>, 1, -1)], [0, 0.014806747436523438, (<Action.MOVE: 2>, 0, 1)], [1, 1.7560009956359863, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,40
iterations,18
times of actions,"[[0, 0.026838064193725586, (<Action.MOVE: 2>, 0, -1)], [1, 2.863884210586548, (<Action.MOVE: 2>, 0, 1)], [0, 0.021590232849121094, (<Action.MOVE: 2>, -1, 0)], [1, 2.2792305946350098, (<Action.MOVE: 2>, -1, -1)], [0, 0.019120216369628906, (<Action.MOVE: 2>, 1, 0)], [1, 4.251781940460205, (<Action.MOVE: 2>, 1, 0)], [0, 0.018296480178833008, (<Action.MOVE: 2>, 0, -1)], [1, 5.105976343154907, (<Action.MOVE: 2>, 0, -1)], [0, 0.01568913459777832, (<Action.MOVE: 2>, 0, 1)], [1, 4.478166103363037, (<Action.MOVE: 2>, -1, -1)], [0, 0.012765169143676758, (<Action.MOVE: 2>, 1, 1)], [1, 4.168135404586792, (<Action.MOVE: 2>, -1, 0)], [0, 0.014594554901123047, (<Action.MOVE: 2>, 1, 0)], [1, 3.5689985752105713, (<Action.MOVE: 2>, -1, 0)], [0, 0.013025283813476562, (<Action.MOVE: 2>, 1, -1)], [1, 3.0348293781280518, (<Action.MOVE: 2>, -1, 1)], [0, 0.01071476936340332, (<Action.MOVE: 2>, 0, 1)], [1, 2.2213640213012695, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,41
iterations,17
times of actions,"[[1, 2.0719380378723145, (<Action.MOVE: 2>, 0, 1)], [0, 0.014871835708618164, (<Action.MOVE: 2>, -1, -1)], [1, 3.6635477542877197, (<Action.MOVE: 2>, 1, 1)], [0, 0.02387523651123047, (<Action.MOVE: 2>, -1, 0)], [1, 4.327154874801636, (<Action.MOVE: 2>, -1, 0)], [0, 0.02181839942932129, (<Action.MOVE: 2>, 1, 0)], [1, 4.755786418914795, (<Action.MOVE: 2>, 0, -1)], [0, 0.011513233184814453, (<Action.MOVE: 2>, -1, 1)], [1, 4.552672624588013, (<Action.MOVE: 2>, 1, 0)], [0, 0.013231039047241211, (<Action.MOVE: 2>, 0, 1)], [1, 4.09760856628418, (<Action.MOVE: 2>, 1, 0)], [0, 0.012168645858764648, (<Action.MOVE: 2>, 0, -1)], [1, 4.345721006393433, (<Action.MOVE: 2>, 1, 0)], [0, 0.014405488967895508, (<Action.MOVE: 2>, 1, 0)], [1, 3.740278482437134, (<Action.MOVE: 2>, 1, 1)], [0, 0.016339540481567383, (<Action.MOVE: 2>, 0, 1)], [1, 2.6929216384887695, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,42
iterations,11
times of actions,"[[1, 0.8068957328796387, (<Action.MOVE: 2>, 1, 0)], [0, 0.0057277679443359375, (<Action.MOVE: 2>, 1, 0)], [1, 0.8014888763427734, (<Action.MOVE: 2>, 1, 1)], [0, 0.01590418815612793, (<Action.MOVE: 2>, 0, 1)], [1, 1.8329238891601562, (<Action.MOVE: 2>, 1, 1)], [0, 0.015823841094970703, (<Action.MOVE: 2>, 0, -1)], [1, 1.7682793140411377, (<Action.MOVE: 2>, 1, 0)], [0, 0.010805606842041016, (<Action.MOVE: 2>, -1, 1)], [1, 3.4124257564544678, (<Action.MOVE: 2>, 1, 0)], [0, 0.021482229232788086, (<Action.MOVE: 2>, 0, -1)], [1, 1.8481073379516602, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,43
iterations,17
times of actions,"[[1, 2.675191879272461, (<Action.MOVE: 2>, 0, 1)], [0, 0.010310888290405273, (<Action.MOVE: 2>, -1, 1)], [1, 3.8136162757873535, (<Action.MOVE: 2>, 1, 0)], [0, 0.019508838653564453, (<Action.MOVE: 2>, -1, 0)], [1, 4.288609981536865, (<Action.MOVE: 2>, -1, 0)], [0, 0.02198958396911621, (<Action.MOVE: 2>, 1, 0)], [1, 4.771852731704712, (<Action.MOVE: 2>, 0, -1)], [0, 0.013470888137817383, (<Action.MOVE: 2>, -1, 0)], [1, 4.5763161182403564, (<Action.MOVE: 2>, 1, -1)], [0, 0.01868605613708496, (<Action.MOVE: 2>, 0, -1)], [1, 4.30745005607605, (<Action.MOVE: 2>, 1, -1)], [0, 0.012378931045532227, (<Action.MOVE: 2>, -1, 1)], [1, 3.5064570903778076, (<Action.MOVE: 2>, 1, 1)], [0, 0.012420415878295898, (<Action.MOVE: 2>, 0, 1)], [1, 3.729647636413574, (<Action.MOVE: 2>, 1, 1)], [0, 0.02355027198791504, (<Action.MOVE: 2>, 1, 0)], [1, 2.753070592880249, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,44
iterations,17
times of actions,"[[1, 2.1490886211395264, (<Action.MOVE: 2>, 0, 1)], [0, 0.009045839309692383, (<Action.MOVE: 2>, 0, 1)], [1, 2.7778847217559814, (<Action.MOVE: 2>, 0, 1)], [0, 0.021889686584472656, (<Action.MOVE: 2>, -1, 1)], [1, 2.5341179370880127, (<Action.MOVE: 2>, 0, 1)], [0, 0.023081302642822266, (<Action.MOVE: 2>, 0, -1)], [1, 3.382882833480835, (<Action.MOVE: 2>, 1, -1)], [0, 0.023970603942871094, (<Action.MOVE: 2>, -1, 0)], [1, 4.483627080917358, (<Action.MOVE: 2>, 1, 1)], [0, 0.01784992218017578, (<Action.MOVE: 2>, 1, 0)], [1, 3.734466314315796, (<Action.MOVE: 2>, 1, 0)], [0, 0.012392520904541016, (<Action.MOVE: 2>, -1, 0)], [1, 3.3840866088867188, (<Action.MOVE: 2>, 1, -1)], [0, 0.011522054672241211, (<Action.MOVE: 2>, -1, -1)], [1, 3.2898521423339844, (<Action.MOVE: 2>, 0, -1)], [0, 0.012753486633300781, (<Action.MOVE: 2>, -1, 1)], [1, 3.095999002456665, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,45
iterations,15
times of actions,"[[1, 1.5048513412475586, (<Action.MOVE: 2>, 1, 0)], [0, 0.010008573532104492, (<Action.MOVE: 2>, 0, 1)], [1, 2.405320167541504, (<Action.MOVE: 2>, 1, 0)], [0, 0.02593064308166504, (<Action.MOVE: 2>, 0, 1)], [1, 2.864973306655884, (<Action.MOVE: 2>, 0, 1)], [0, 0.02905106544494629, (<Action.MOVE: 2>, -1, 1)], [1, 2.2537522315979004, (<Action.MOVE: 2>, 1, 0)], [0, 0.01846790313720703, (<Action.MOVE: 2>, -1, 1)], [1, 1.4134411811828613, (<Action.MOVE: 2>, 1, -1)], [0, 0.008828401565551758, (<Action.MOVE: 2>, 0, -1)], [1, 3.6079187393188477, (<Action.MOVE: 2>, 1, 0)], [0, 0.026844263076782227, (<Action.MOVE: 2>, -1, 0)], [1, 3.0121572017669678, (<Action.MOVE: 2>, 1, -1)], [0, 0.0182340145111084, (<Action.MOVE: 2>, 0, -1)], [1, 2.8631324768066406, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,46
iterations,14
times of actions,"[[0, 0.009697675704956055, (<Action.MOVE: 2>, 0, -1)], [1, 1.1216754913330078, (<Action.MOVE: 2>, 0, 1)], [0, 0.022894620895385742, (<Action.MOVE: 2>, -1, 0)], [1, 1.5413949489593506, (<Action.MOVE: 2>, 0, 1)], [0, 0.013839483261108398, (<Action.MOVE: 2>, 1, 0)], [1, 2.5596811771392822, (<Action.MOVE: 2>, -1, 1)], [0, 0.019967079162597656, (<Action.MOVE: 2>, 0, -1)], [1, 4.134840250015259, (<Action.MOVE: 2>, -1, 1)], [0, 0.02375173568725586, (<Action.MOVE: 2>, 1, 1)], [1, 4.351088047027588, (<Action.MOVE: 2>, -1, 0)], [0, 0.022611141204833984, (<Action.MOVE: 2>, -1, 0)], [1, 3.7634835243225098, (<Action.MOVE: 2>, -1, -1)], [0, 0.01717972755432129, (<Action.MOVE: 2>, 0, -1)], [1, 2.7806777954101562, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,47
iterations,6
times of actions,"[[0, 0.007411003112792969, (<Action.MOVE: 2>, -1, 0)], [1, 1.1772046089172363, (<Action.MOVE: 2>, -1, 0)], [0, 0.00851583480834961, (<Action.MOVE: 2>, 1, 1)], [1, 4.114148378372192, (<Action.MOVE: 2>, -1, 1)], [0, 0.027149438858032227, (<Action.MOVE: 2>, 0, 1)], [1, 4.121629476547241, <Action.KICK: 1>]]"
winner,blue
game,48
iterations,18
times of actions,"[[0, 0.007084369659423828, (<Action.MOVE: 2>, 1, 0)], [1, 0.9964070320129395, (<Action.MOVE: 2>, 0, 1)], [0, 0.020261526107788086, (<Action.MOVE: 2>, 0, -1)], [1, 1.943793535232544, (<Action.MOVE: 2>, 0, 1)], [0, 0.01747870445251465, (<Action.MOVE: 2>, 1, 1)], [1, 2.409151315689087, (<Action.MOVE: 2>, 0, 1)], [0, 0.022221803665161133, (<Action.MOVE: 2>, 1, 0)], [1, 2.612922191619873, (<Action.MOVE: 2>, -1, -1)], [0, 0.023120641708374023, (<Action.MOVE: 2>, 0, 1)], [1, 1.5679001808166504, (<Action.MOVE: 2>, 0, 1)], [0, 0.009662151336669922, (<Action.MOVE: 2>, 1, -1)], [1, 3.7298014163970947, (<Action.MOVE: 2>, -1, -1)], [0, 0.013331890106201172, (<Action.MOVE: 2>, -1, 0)], [1, 3.5089173316955566, (<Action.MOVE: 2>, -1, 0)], [0, 0.02291560173034668, (<Action.MOVE: 2>, 1, 1)], [1, 1.883423089981079, (<Action.MOVE: 2>, -1, 0)], [0, 0.008503437042236328, (<Action.MOVE: 2>, 1, -1)], [1, 2.291882276535034, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,49
iterations,9
times of actions,"[[1, 1.1060247421264648, (<Action.MOVE: 2>, 0, 1)], [0, 0.009102344512939453, (<Action.MOVE: 2>, -1, 1)], [1, 2.434537172317505, (<Action.MOVE: 2>, 1, 1)], [0, 0.015923261642456055, (<Action.MOVE: 2>, 0, -1)], [1, 2.283395767211914, (<Action.MOVE: 2>, 1, 0)], [0, 0.01932525634765625, (<Action.MOVE: 2>, 0, 1)], [1, 3.602903366088867, (<Action.MOVE: 2>, 1, -1)], [0, 0.02037334442138672, (<Action.MOVE: 2>, -1, -1)], [1, 1.824404001235962, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,50
iterations,9
times of actions,"[[1, 1.813033103942871, (<Action.MOVE: 2>, 1, 0)], [0, 0.014307498931884766, (<Action.MOVE: 2>, -1, 1)], [1, 3.653106451034546, (<Action.MOVE: 2>, 1, 0)], [0, 0.027611732482910156, (<Action.MOVE: 2>, -1, -1)], [1, 3.152414321899414, (<Action.MOVE: 2>, 0, -1)], [0, 0.026390552520751953, (<Action.MOVE: 2>, 0, -1)], [1, 4.922319412231445, (<Action.MOVE: 2>, 1, 1)], [0, 0.025052309036254883, (<Action.MOVE: 2>, 0, 1)], [1, 4.023812770843506, <Action.KICK: 1>]]"
winner,red
game,51
iterations,18
times of actions,"[[0, 0.006997823715209961, (<Action.MOVE: 2>, 0, -1)], [1, 0.8961868286132812, (<Action.MOVE: 2>, 0, 1)], [0, 0.012958288192749023, (<Action.MOVE: 2>, 1, 1)], [1, 1.9574694633483887, (<Action.MOVE: 2>, 0, 1)], [0, 0.022012710571289062, (<Action.MOVE: 2>, -1, 0)], [1, 2.0600693225860596, (<Action.MOVE: 2>, -1, 1)], [0, 0.01745915412902832, (<Action.MOVE: 2>, 1, 0)], [1, 4.4448065757751465, (<Action.MOVE: 2>, 1, 0)], [0, 0.028757333755493164, (<Action.MOVE: 2>, 0, -1)], [1, 4.845089912414551, (<Action.MOVE: 2>, -1, 0)], [0, 0.02847766876220703, (<Action.MOVE: 2>, 1, -1)], [1, 4.0627195835113525, (<Action.MOVE: 2>, -1, 0)], [0, 0.01213836669921875, (<Action.MOVE: 2>, 1, 1)], [1, 3.8420791625976562, (<Action.MOVE: 2>, -1, 0)], [0, 0.02010631561279297, (<Action.MOVE: 2>, 0, -1)], [1, 3.477569580078125, (<Action.MOVE: 2>, -1, -1)], [0, 0.02448272705078125, (<Action.MOVE: 2>, 1, 1)], [1, 2.867763042449951, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,52
iterations,4
times of actions,"[[1, 1.5058143138885498, (<Action.MOVE: 2>, 1, 0)], [0, 0.009675979614257812, (<Action.MOVE: 2>, -1, 1)], [1, 2.4789040088653564, (<Action.MOVE: 2>, 1, 0)], [0, 0.02170729637145996, (<Action.MOVE: 2>, -1, 0)], [1, 2.906097173690796, (<Action.MOVE: 2>, 1, 0)]]"
winner,none
game,53
iterations,9
times of actions,"[[1, 1.9850687980651855, (<Action.MOVE: 2>, 1, 0)], [0, 0.016850948333740234, (<Action.MOVE: 2>, 0, -1)], [1, 1.3762459754943848, (<Action.MOVE: 2>, 1, 1)], [0, 0.011120319366455078, (<Action.MOVE: 2>, -1, 0)], [1, 2.4618775844573975, (<Action.MOVE: 2>, 1, 0)], [0, 0.01346588134765625, (<Action.MOVE: 2>, -1, -1)], [0, 0.01417231559753418, (<Action.MOVE: 2>, -1, 1)], [1, 3.3051412105560303, (<Action.MOVE: 2>, 1, -1)], [0, 0.0359044075012207, (<Action.MOVE: 2>, 0, 1)], [1, 3.1758873462677, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,54
iterations,10
times of actions,"[[0, 0.013466596603393555, (<Action.MOVE: 2>, 0, 1)], [1, 1.8529973030090332, (<Action.MOVE: 2>, -1, -1)], [0, 0.016960859298706055, (<Action.MOVE: 2>, 0, -1)], [1, 3.6099743843078613, (<Action.MOVE: 2>, -1, -1)], [0, 0.010458230972290039, (<Action.MOVE: 2>, 0, -1)], [1, 1.744035243988037, (<Action.MOVE: 2>, -1, 0)], [0, 0.0074803829193115234, (<Action.MOVE: 2>, 1, 0)], [1, 2.410583734512329, (<Action.MOVE: 2>, -1, 1)], [0, 0.010950803756713867, (<Action.MOVE: 2>, 1, 0)], [1, 1.8259241580963135, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,55
iterations,6
times of actions,"[[0, 0.011435270309448242, (<Action.MOVE: 2>, 1, -1)], [1, 2.5742597579956055, (<Action.MOVE: 2>, -1, 1)], [0, 0.026609182357788086, (<Action.MOVE: 2>, -1, 0)], [1, 3.8890998363494873, (<Action.MOVE: 2>, -1, 1)], [0, 0.011066198348999023, (<Action.MOVE: 2>, 1, 1)], [1, 4.265836238861084, <Action.KICK: 1>]]"
winner,blue
game,56
iterations,10
times of actions,"[[0, 0.015036582946777344, (<Action.MOVE: 2>, 1, -1)], [1, 1.5824480056762695, (<Action.MOVE: 2>, -1, 0)], [0, 0.010860681533813477, (<Action.MOVE: 2>, 1, 0)], [1, 2.671919107437134, (<Action.MOVE: 2>, -1, 0)], [0, 0.008423566818237305, (<Action.MOVE: 2>, -1, 0)], [1, 2.2662336826324463, (<Action.MOVE: 2>, -1, 0)], [0, 0.010720014572143555, (<Action.MOVE: 2>, 1, 1)], [1, 3.0993635654449463, (<Action.MOVE: 2>, -1, -1)], [0, 0.01836848258972168, (<Action.MOVE: 2>, 1, -1)], [1, 1.2960443496704102, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,57
iterations,13
times of actions,"[[1, 1.702054500579834, (<Action.MOVE: 2>, 1, 0)], [0, 0.010994672775268555, (<Action.MOVE: 2>, 0, 1)], [1, 2.4077351093292236, (<Action.MOVE: 2>, 0, -1)], [0, 0.022673606872558594, (<Action.MOVE: 2>, 0, 1)], [1, 2.8517632484436035, (<Action.MOVE: 2>, 0, 1)], [0, 0.025604248046875, (<Action.MOVE: 2>, 1, 0)], [1, 2.0196731090545654, (<Action.MOVE: 2>, 1, -1)], [0, 0.021898508071899414, (<Action.MOVE: 2>, 0, 1)], [1, 2.7420778274536133, (<Action.MOVE: 2>, 1, -1)], [0, 0.01191568374633789, (<Action.MOVE: 2>, 0, -1)], [1, 2.9754178524017334, (<Action.MOVE: 2>, 1, -1)], [0, 0.008907079696655273, (<Action.MOVE: 2>, 0, -1)], [1, 2.8949851989746094, <Action.KICK: 1>]]"
winner,red
game,58
iterations,10
times of actions,"[[0, 0.01738715171813965, (<Action.MOVE: 2>, 0, -1)], [1, 2.3665452003479004, (<Action.MOVE: 2>, -1, 0)], [0, 0.015156030654907227, (<Action.MOVE: 2>, 1, -1)], [1, 2.650397300720215, (<Action.MOVE: 2>, -1, 0)], [0, 0.012424230575561523, (<Action.MOVE: 2>, 1, 0)], [1, 2.4184553623199463, (<Action.MOVE: 2>, -1, 0)], [0, 0.01128387451171875, (<Action.MOVE: 2>, 0, 1)], [1, 3.2262957096099854, (<Action.MOVE: 2>, -1, -1)], [0, 0.021080970764160156, (<Action.MOVE: 2>, 0, 1)], [1, 3.018609046936035, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,59
iterations,9
times of actions,"[[1, 1.8485596179962158, (<Action.MOVE: 2>, 1, 1)], [0, 0.026260852813720703, (<Action.MOVE: 2>, 1, 0)], [1, 1.7400083541870117, (<Action.MOVE: 2>, 0, 1)], [0, 0.01569056510925293, (<Action.MOVE: 2>, -1, 1)], [1, 4.62327766418457, (<Action.MOVE: 2>, 1, 1)], [0, 0.019845962524414062, (<Action.MOVE: 2>, -1, 1)], [1, 3.8286423683166504, (<Action.MOVE: 2>, 1, -1)], [0, 0.01311635971069336, (<Action.MOVE: 2>, -1, -1)], [1, 3.12052059173584, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,60
iterations,11
times of actions,"[[1, 2.130922794342041, (<Action.MOVE: 2>, 0, 1)], [0, 0.01909494400024414, (<Action.MOVE: 2>, 1, 0)], [1, 2.061509609222412, (<Action.MOVE: 2>, 1, 1)], [0, 0.018285036087036133, (<Action.MOVE: 2>, 0, 1)], [1, 2.7547292709350586, (<Action.MOVE: 2>, 1, -1)], [0, 0.015936851501464844, (<Action.MOVE: 2>, 0, -1)], [1, 3.3005869388580322, (<Action.MOVE: 2>, 1, -1)], [0, 0.020650148391723633, (<Action.MOVE: 2>, -1, 1)], [1, 3.295982599258423, (<Action.MOVE: 2>, 0, 1)], [0, 0.013721704483032227, (<Action.MOVE: 2>, -1, 0)], [1, 2.8405325412750244, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,61
iterations,12
times of actions,"[[0, 0.026436805725097656, (<Action.MOVE: 2>, 1, 0)], [1, 2.1256649494171143, (<Action.MOVE: 2>, 0, 1)], [0, 0.021132946014404297, (<Action.MOVE: 2>, 1, 0)], [1, 2.7270727157592773, (<Action.MOVE: 2>, -1, 1)], [0, 0.016446590423583984, (<Action.MOVE: 2>, -1, 0)], [1, 4.930070877075195, (<Action.MOVE: 2>, -1, 1)], [0, 0.015243291854858398, (<Action.MOVE: 2>, 1, 0)], [1, 4.135600566864014, (<Action.MOVE: 2>, -1, -1)], [0, 0.020113468170166016, (<Action.MOVE: 2>, 0, 1)], [1, 3.5305192470550537, (<Action.MOVE: 2>, -1, -1)], [0, 0.014575004577636719, (<Action.MOVE: 2>, 0, -1)], [1, 3.098747491836548, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,62
iterations,16
