start time,1633071274.1702516
times of actions,"[[1, 1.3160159587860107, (<Action.MOVE: 2>, 0, 1)], [0, 0.013176202774047852, (<Action.MOVE: 2>, 0, -1)], [1, 1.7640578746795654, (<Action.MOVE: 2>, 1, 1)], [0, 0.020525455474853516, (<Action.MOVE: 2>, 0, -1)], [1, 1.3065979480743408, (<Action.MOVE: 2>, 0, 1)], [0, 0.017033100128173828, (<Action.MOVE: 2>, -1, 0)], [1, 2.1641845703125, (<Action.MOVE: 2>, 1, 0)], [0, 0.008518695831298828, (<Action.MOVE: 2>, -1, -1)], [0, 0.013232231140136719, (<Action.MOVE: 2>, 1, 0)], [1, 1.9732649326324463, (<Action.MOVE: 2>, 1, -1)], [0, 0.013037919998168945, (<Action.MOVE: 2>, 1, 0)], [1, 1.4188802242279053, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,36
iterations,11
times of actions,"[[1, 1.7120907306671143, (<Action.MOVE: 2>, 1, 0)], [0, 0.009837627410888672, (<Action.MOVE: 2>, -1, 1)], [1, 2.4431393146514893, (<Action.MOVE: 2>, 0, -1)], [0, 0.014522075653076172, (<Action.MOVE: 2>, -1, -1)], [1, 2.576072931289673, (<Action.MOVE: 2>, 1, 0)], [0, 0.02269887924194336, (<Action.MOVE: 2>, 0, 1)], [1, 3.7829418182373047, (<Action.MOVE: 2>, 1, 0)], [0, 0.01319575309753418, (<Action.MOVE: 2>, -1, 0)], [1, 3.267141819000244, (<Action.MOVE: 2>, 1, -1)], [0, 0.012531042098999023, (<Action.MOVE: 2>, -1, 1)], [1, 2.3579773902893066, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,37
iterations,13
times of actions,"[[1, 1.35605788230896, (<Action.MOVE: 2>, 1, 0)], [0, 0.0075228214263916016, (<Action.MOVE: 2>, 1, 0)], [1, 1.306837797164917, (<Action.MOVE: 2>, 1, 0)], [0, 0.011095762252807617, (<Action.MOVE: 2>, 0, 1)], [1, 0.834813117980957, (<Action.MOVE: 2>, 1, 1)], [0, 0.005035400390625, (<Action.MOVE: 2>, 0, -1)], [1, 1.7112758159637451, (<Action.MOVE: 2>, 0, 1)], [0, 0.01150059700012207, (<Action.MOVE: 2>, -1, 1)], [1, 2.2167298793792725, (<Action.MOVE: 2>, 1, 0)], [0, 0.00790548324584961, (<Action.MOVE: 2>, 1, 0)], [1, 1.5123629570007324, (<Action.MOVE: 2>, 1, -1)], [0, 0.00626683235168457, (<Action.MOVE: 2>, -1, -1)], [1, 2.634251594543457, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,38
iterations,10
times of actions,"[[0, 0.014793157577514648, (<Action.MOVE: 2>, -1, 0)], [1, 2.5203189849853516, (<Action.MOVE: 2>, -1, 1)], [0, 0.02262139320373535, (<Action.MOVE: 2>, 1, -1)], [1, 3.949139356613159, (<Action.MOVE: 2>, -1, 0)], [0, 0.016911745071411133, (<Action.MOVE: 2>, 1, 0)], [1, 3.6808218955993652, (<Action.MOVE: 2>, -1, 0)], [0, 0.02219104766845703, (<Action.MOVE: 2>, -1, 0)], [1, 3.155061960220337, (<Action.MOVE: 2>, -1, 0)], [0, 0.01783132553100586, (<Action.MOVE: 2>, 0, -1)], [1, 1.6221344470977783, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,39
iterations,3
times of actions,"[[1, 1.8987746238708496, (<Action.MOVE: 2>, 1, 1)], [0, 0.012484550476074219, (<Action.MOVE: 2>, -1, 0)], [1, 2.7100422382354736, (<Action.MOVE: 2>, 1, 0)], [0, 0.013622283935546875, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,40
iterations,13
times of actions,"[[1, 1.8555607795715332, (<Action.MOVE: 2>, 1, 0)], [0, 0.013644218444824219, (<Action.MOVE: 2>, 0, -1)], [1, 2.4452402591705322, (<Action.MOVE: 2>, 1, 0)], [0, 0.023579120635986328, (<Action.MOVE: 2>, -1, 1)], [1, 3.8710951805114746, (<Action.MOVE: 2>, 1, 0)], [0, 0.010872840881347656, (<Action.MOVE: 2>, -1, -1)], [1, 4.618707656860352, (<Action.MOVE: 2>, 1, 1)], [0, 0.010542631149291992, (<Action.MOVE: 2>, -1, -1)], [1, 3.791005849838257, (<Action.MOVE: 2>, 1, -1)], [0, 0.01256561279296875, (<Action.MOVE: 2>, -1, 1)], [1, 3.3750736713409424, (<Action.MOVE: 2>, 1, -1)], [0, 0.019388198852539062, (<Action.MOVE: 2>, -1, -1)], [1, 2.2981510162353516, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,41
iterations,15
times of actions,"[[0, 0.014604568481445312, (<Action.MOVE: 2>, 1, -1)], [1, 0.6071195602416992, (<Action.MOVE: 2>, 0, 1)], [0, 0.013676881790161133, (<Action.MOVE: 2>, 0, 1)], [1, 1.719017744064331, (<Action.MOVE: 2>, 1, 0)], [0, 0.018886804580688477, (<Action.MOVE: 2>, 0, 1)], [1, 1.5751233100891113, (<Action.MOVE: 2>, -1, 1)], [0, 0.022823095321655273, (<Action.MOVE: 2>, 1, 1)], [1, 3.254271984100342, (<Action.MOVE: 2>, -1, 1)], [0, 0.0187835693359375, (<Action.MOVE: 2>, 0, -1)], [1, 4.37098240852356, (<Action.MOVE: 2>, 0, -1)], [0, 0.018184661865234375, (<Action.MOVE: 2>, 1, 0)], [1, 4.364123821258545, (<Action.MOVE: 2>, 1, 0)], [0, 0.011101722717285156, (<Action.MOVE: 2>, 1, 1)], [1, 4.091270923614502, (<Action.MOVE: 2>, -1, 0)], [0, 0.013912677764892578, (<Action.MOVE: 2>, 1, -1)], [1, 3.5950257778167725, (<Action.MOVE: 2>, -1, 0)]]"
winner,none
game,42
iterations,11
times of actions,"[[1, 2.1970508098602295, (<Action.MOVE: 2>, 1, 0)], [0, 0.013689041137695312, (<Action.MOVE: 2>, -1, 1)], [1, 2.187744140625, (<Action.MOVE: 2>, 1, 0)], [0, 0.023000001907348633, (<Action.MOVE: 2>, -1, 1)], [1, 1.359382152557373, (<Action.MOVE: 2>, 1, -1)], [0, 0.009433984756469727, (<Action.MOVE: 2>, -1, -1)], [1, 3.4235730171203613, (<Action.MOVE: 2>, 1, 0)], [0, 0.011627912521362305, (<Action.MOVE: 2>, 0, -1)], [1, 3.390342950820923, (<Action.MOVE: 2>, 1, -1)], [0, 0.013271093368530273, (<Action.MOVE: 2>, -1, 0)], [1, 2.5216805934906006, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,43
iterations,14
times of actions,"[[0, 0.010622024536132812, (<Action.MOVE: 2>, 1, 1)], [1, 0.672203779220581, (<Action.MOVE: 2>, 0, 1)], [0, 0.010019302368164062, (<Action.MOVE: 2>, -1, 0)], [1, 1.003082036972046, (<Action.MOVE: 2>, 0, 1)], [0, 0.0069773197174072266, (<Action.MOVE: 2>, 1, 0)], [1, 1.889859676361084, (<Action.MOVE: 2>, -1, 1)], [0, 0.010775327682495117, (<Action.MOVE: 2>, 0, -1)], [1, 3.762521266937256, (<Action.MOVE: 2>, -1, -1)], [0, 0.011525154113769531, (<Action.MOVE: 2>, 1, 1)], [1, 2.4104650020599365, (<Action.MOVE: 2>, -1, 0)], [0, 0.009226083755493164, (<Action.MOVE: 2>, -1, 0)], [1, 1.9415936470031738, (<Action.MOVE: 2>, -1, 0)], [0, 0.014230489730834961, (<Action.MOVE: 2>, 1, 0)], [1, 1.6948230266571045, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,44
iterations,14
times of actions,"[[0, 0.01854562759399414, (<Action.MOVE: 2>, 0, -1)], [1, 2.097315788269043, (<Action.MOVE: 2>, -1, 1)], [0, 0.012160062789916992, (<Action.MOVE: 2>, 1, 0)], [1, 4.237749099731445, (<Action.MOVE: 2>, 1, 0)], [0, 0.018101930618286133, (<Action.MOVE: 2>, 1, 1)], [1, 3.993903160095215, (<Action.MOVE: 2>, -1, -1)], [0, 0.013504505157470703, (<Action.MOVE: 2>, -1, 0)], [1, 3.9156534671783447, (<Action.MOVE: 2>, -1, 0)], [0, 0.01936817169189453, (<Action.MOVE: 2>, 0, -1)], [1, 3.853614091873169, (<Action.MOVE: 2>, -1, -1)], [0, 0.01095890998840332, (<Action.MOVE: 2>, 0, 1)], [1, 3.2229602336883545, (<Action.MOVE: 2>, -1, 1)], [0, 0.012627124786376953, (<Action.MOVE: 2>, 1, -1)], [1, 2.8971571922302246, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,45
iterations,11
times of actions,"[[1, 3.0399351119995117, (<Action.MOVE: 2>, 0, 1)], [0, 0.013025999069213867, (<Action.MOVE: 2>, 0, 1)], [1, 2.0460548400878906, (<Action.MOVE: 2>, 0, -1)], [0, 0.020314693450927734, (<Action.MOVE: 2>, 0, 1)], [1, 1.4916582107543945, (<Action.MOVE: 2>, 1, 0)], [0, 0.013068199157714844, (<Action.MOVE: 2>, -1, 0)], [1, 2.1519582271575928, (<Action.MOVE: 2>, 1, 0)], [0, 0.012410640716552734, (<Action.MOVE: 2>, 0, -1)], [1, 3.1849887371063232, (<Action.MOVE: 2>, 1, -1)], [0, 0.019803285598754883, (<Action.MOVE: 2>, -1, -1)], [1, 3.1532528400421143, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,46
iterations,11
times of actions,"[[1, 0.6897809505462646, (<Action.MOVE: 2>, 0, 1)], [0, 0.01504063606262207, (<Action.MOVE: 2>, -1, 0)], [1, 1.0081589221954346, (<Action.MOVE: 2>, 1, 1)], [0, 0.008727788925170898, (<Action.MOVE: 2>, -1, 0)], [1, 1.6543526649475098, (<Action.MOVE: 2>, 1, 1)], [0, 0.011002779006958008, (<Action.MOVE: 2>, -1, 0)], [1, 2.0627992153167725, (<Action.MOVE: 2>, 1, 0)], [0, 0.011592388153076172, (<Action.MOVE: 2>, 0, 1)], [1, 3.0453412532806396, (<Action.MOVE: 2>, 1, -1)], [0, 0.013021230697631836, (<Action.MOVE: 2>, -1, 0)], [1, 2.0417861938476562, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,47
iterations,11
times of actions,"[[1, 1.2698423862457275, (<Action.MOVE: 2>, 1, 0)], [0, 0.011772871017456055, (<Action.MOVE: 2>, -1, -1)], [1, 0.9976770877838135, (<Action.MOVE: 2>, 1, 1)], [0, 0.01071619987487793, (<Action.MOVE: 2>, 1, 0)], [1, 1.3434956073760986, (<Action.MOVE: 2>, 1, 1)], [0, 0.011633634567260742, (<Action.MOVE: 2>, 0, 1)], [1, 3.4341344833374023, (<Action.MOVE: 2>, 1, 0)], [0, 0.01298069953918457, (<Action.MOVE: 2>, 0, -1)], [1, 2.2310121059417725, (<Action.MOVE: 2>, 1, -1)], [0, 0.012603282928466797, (<Action.MOVE: 2>, -1, -1)], [0, 0.015680313110351562, (<Action.MOVE: 2>, -1, 1)], [1, 2.77051043510437, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,48
iterations,10
times of actions,"[[0, 0.01818537712097168, (<Action.MOVE: 2>, -1, 0)], [1, 2.062196731567383, (<Action.MOVE: 2>, -1, -1)], [0, 0.023460865020751953, (<Action.MOVE: 2>, -1, 0)], [1, 3.5903501510620117, (<Action.MOVE: 2>, -1, -1)], [0, 0.008797883987426758, (<Action.MOVE: 2>, 1, 0)], [1, 4.1147780418396, (<Action.MOVE: 2>, -1, 1)], [0, 0.017706871032714844, (<Action.MOVE: 2>, 1, -1)], [1, 1.954012393951416, (<Action.MOVE: 2>, -1, 0)], [0, 0.011907339096069336, (<Action.MOVE: 2>, 0, 1)], [1, 2.881241798400879, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,49
iterations,14
times of actions,"[[0, 0.013268232345581055, (<Action.MOVE: 2>, 0, 1)], [1, 1.1590399742126465, (<Action.MOVE: 2>, 0, 1)], [0, 0.02270984649658203, (<Action.MOVE: 2>, 0, 1)], [1, 1.1288301944732666, (<Action.MOVE: 2>, -1, 1)], [0, 0.009685039520263672, (<Action.MOVE: 2>, 1, -1)], [1, 2.403261184692383, (<Action.MOVE: 2>, 0, 1)], [0, 0.013121843338012695, (<Action.MOVE: 2>, 1, 1)], [1, 2.3178625106811523, (<Action.MOVE: 2>, -1, -1)], [0, 0.012184619903564453, (<Action.MOVE: 2>, 1, 0)], [1, 1.7314369678497314, (<Action.MOVE: 2>, -1, 0)], [0, 0.010086297988891602, (<Action.MOVE: 2>, -1, 0)], [1, 1.7902748584747314, (<Action.MOVE: 2>, -1, 0)], [0, 0.012370824813842773, (<Action.MOVE: 2>, 1, 0)], [1, 1.3261926174163818, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,50
iterations,9
times of actions,"[[1, 2.212723731994629, (<Action.MOVE: 2>, 1, 0)], [0, 0.0065882205963134766, (<Action.MOVE: 2>, -1, 0)], [1, 2.355727434158325, (<Action.MOVE: 2>, 1, 1)], [0, 0.019940614700317383, (<Action.MOVE: 2>, -1, 0)], [1, 3.5162711143493652, (<Action.MOVE: 2>, 1, 0)], [0, 0.019002914428710938, (<Action.MOVE: 2>, 0, -1)], [1, 2.0476222038269043, (<Action.MOVE: 2>, 1, -1)], [0, 0.009135246276855469, (<Action.MOVE: 2>, -1, -1)], [0, 0.0111083984375, (<Action.MOVE: 2>, 1, 0)], [1, 1.735314130783081, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,51
iterations,14
times of actions,"[[0, 0.014941930770874023, (<Action.MOVE: 2>, 1, 1)], [1, 1.189352035522461, (<Action.MOVE: 2>, 0, 1)], [0, 0.025545597076416016, (<Action.MOVE: 2>, 1, 1)], [1, 1.7525546550750732, (<Action.MOVE: 2>, -1, 1)], [0, 0.019089460372924805, (<Action.MOVE: 2>, 1, -1)], [1, 2.5315821170806885, (<Action.MOVE: 2>, 0, 1)], [0, 0.013786792755126953, (<Action.MOVE: 2>, 1, 0)], [1, 3.2703144550323486, (<Action.MOVE: 2>, -1, 0)], [0, 0.010730504989624023, (<Action.MOVE: 2>, 0, 1)], [1, 2.568891763687134, (<Action.MOVE: 2>, -1, 0)], [0, 0.011289596557617188, (<Action.MOVE: 2>, 0, -1)], [1, 2.812589168548584, (<Action.MOVE: 2>, -1, -1)], [0, 0.013036251068115234, (<Action.MOVE: 2>, -1, -1)], [1, 2.719301700592041, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,52
iterations,14
times of actions,"[[0, 0.008991003036499023, (<Action.MOVE: 2>, 1, 1)], [1, 0.8307070732116699, (<Action.MOVE: 2>, 0, 1)], [0, 0.016454219818115234, (<Action.MOVE: 2>, 1, 1)], [1, 1.7113819122314453, (<Action.MOVE: 2>, -1, 1)], [0, 0.010304927825927734, (<Action.MOVE: 2>, 0, 1)], [1, 2.7093470096588135, (<Action.MOVE: 2>, 0, 1)], [0, 0.018612146377563477, (<Action.MOVE: 2>, 1, 0)], [1, 3.2681045532226562, (<Action.MOVE: 2>, -1, 0)], [0, 0.026526451110839844, (<Action.MOVE: 2>, 0, -1)], [1, 2.9462997913360596, (<Action.MOVE: 2>, -1, 0)], [0, 0.011757612228393555, (<Action.MOVE: 2>, -1, 0)], [1, 3.2707443237304688, (<Action.MOVE: 2>, -1, -1)], [0, 0.01830005645751953, (<Action.MOVE: 2>, 0, -1)], [1, 2.4380674362182617, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,53
iterations,9
times of actions,"[[1, 2.4417035579681396, (<Action.MOVE: 2>, 0, 1)], [0, 0.01468968391418457, (<Action.MOVE: 2>, -1, 1)], [1, 1.500314474105835, (<Action.MOVE: 2>, 1, -1)], [0, 0.008560895919799805, (<Action.MOVE: 2>, -1, -1)], [1, 3.427171468734741, (<Action.MOVE: 2>, 1, 0)], [0, 0.013774633407592773, (<Action.MOVE: 2>, -1, 1)], [1, 1.775463342666626, (<Action.MOVE: 2>, 1, -1)], [0, 0.01869797706604004, (<Action.MOVE: 2>, -1, 0)], [1, 1.318897008895874, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,54
iterations,10
times of actions,"[[0, 0.0069980621337890625, (<Action.MOVE: 2>, 1, 0)], [1, 2.290778398513794, (<Action.MOVE: 2>, -1, -1)], [0, 0.02088189125061035, (<Action.MOVE: 2>, -1, 0)], [1, 3.746857166290283, (<Action.MOVE: 2>, -1, 1)], [0, 0.014707326889038086, (<Action.MOVE: 2>, 1, -1)], [1, 3.839047431945801, (<Action.MOVE: 2>, -1, 0)], [0, 0.013738155364990234, (<Action.MOVE: 2>, 1, 1)], [1, 3.7050905227661133, (<Action.MOVE: 2>, -1, -1)], [0, 0.012362241744995117, (<Action.MOVE: 2>, 0, 1)], [1, 3.073745012283325, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,55
iterations,10
times of actions,"[[0, 0.027072668075561523, (<Action.MOVE: 2>, 1, 1)], [1, 1.4798846244812012, (<Action.MOVE: 2>, -1, 1)], [0, 0.012461662292480469, (<Action.MOVE: 2>, 0, -1)], [1, 3.852409601211548, (<Action.MOVE: 2>, -1, -1)], [0, 0.018728256225585938, (<Action.MOVE: 2>, 1, -1)], [1, 4.017526388168335, (<Action.MOVE: 2>, -1, 0)], [0, 0.013379096984863281, (<Action.MOVE: 2>, 1, 0)], [1, 3.2184865474700928, (<Action.MOVE: 2>, -1, 0)], [0, 0.01330876350402832, (<Action.MOVE: 2>, 0, 1)], [1, 2.4995579719543457, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,56
iterations,10
times of actions,"[[0, 0.005986213684082031, (<Action.MOVE: 2>, 1, 0)], [1, 1.2463080883026123, (<Action.MOVE: 2>, -1, -1)], [0, 0.007437467575073242, (<Action.MOVE: 2>, 1, 0)], [1, 2.798649549484253, (<Action.MOVE: 2>, -1, 0)], [0, 0.011136770248413086, (<Action.MOVE: 2>, 0, 1)], [1, 3.4530203342437744, (<Action.MOVE: 2>, -1, 0)], [0, 0.013555049896240234, (<Action.MOVE: 2>, 1, 1)], [1, 3.920206308364868, (<Action.MOVE: 2>, -1, -1)], [0, 0.014671564102172852, (<Action.MOVE: 2>, 1, -1)], [1, 2.971745252609253, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,57
iterations,10
times of actions,"[[0, 0.008193016052246094, (<Action.MOVE: 2>, 0, -1)], [1, 2.87424635887146, (<Action.MOVE: 2>, -1, 0)], [0, 0.01909351348876953, (<Action.MOVE: 2>, 0, -1)], [1, 4.665369033813477, (<Action.MOVE: 2>, -1, 0)], [0, 0.012552976608276367, (<Action.MOVE: 2>, 1, 1)], [1, 5.4384801387786865, (<Action.MOVE: 2>, -1, 0)], [0, 0.018912553787231445, (<Action.MOVE: 2>, 0, -1)], [1, 2.606515645980835, (<Action.MOVE: 2>, -1, 0)], [0, 0.01012277603149414, (<Action.MOVE: 2>, -1, 0)], [1, 2.170942783355713, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,58
iterations,13
times of actions,"[[1, 1.636237382888794, (<Action.MOVE: 2>, 0, 1)], [0, 0.00999307632446289, (<Action.MOVE: 2>, 0, -1)], [1, 2.797593593597412, (<Action.MOVE: 2>, 0, 1)], [0, 0.015427112579345703, (<Action.MOVE: 2>, 0, -1)], [1, 2.9004087448120117, (<Action.MOVE: 2>, 0, 1)], [0, 0.02332782745361328, (<Action.MOVE: 2>, 1, 0)], [1, 2.432978391647339, (<Action.MOVE: 2>, 1, 0)], [0, 0.015834331512451172, (<Action.MOVE: 2>, -1, 0)], [1, 6.519862174987793, (<Action.MOVE: 2>, 1, 1)], [0, 0.027845382690429688, (<Action.MOVE: 2>, -1, 0)], [1, 6.159213066101074, (<Action.MOVE: 2>, 1, -1)], [0, 0.020563840866088867, (<Action.MOVE: 2>, -1, -1)], [1, 5.772392988204956, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,59
iterations,10
times of actions,"[[0, 0.020422697067260742, (<Action.MOVE: 2>, -1, 0)], [1, 6.908910036087036, (<Action.MOVE: 2>, -1, 1)], [0, 0.0361785888671875, (<Action.MOVE: 2>, 0, -1)], [1, 6.110019683837891, (<Action.MOVE: 2>, -1, 0)], [0, 0.031011343002319336, (<Action.MOVE: 2>, -1, 0)], [1, 2.742657423019409, (<Action.MOVE: 2>, -1, 0)], [0, 0.007730007171630859, (<Action.MOVE: 2>, 1, 1)], [1, 4.643070697784424, (<Action.MOVE: 2>, -1, 0)], [0, 0.0260312557220459, (<Action.MOVE: 2>, 1, 0)], [1, 4.644138813018799, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,60
iterations,7
times of actions,"[[1, 1.831141710281372, (<Action.MOVE: 2>, 0, 1)], [0, 0.030483007431030273, (<Action.MOVE: 2>, 0, -1)], [1, 2.191469192504883, (<Action.MOVE: 2>, 1, 1)], [0, 0.017697811126708984, (<Action.MOVE: 2>, 1, 0)], [1, 1.6720237731933594, (<Action.MOVE: 2>, 1, 1)], [0, 0.009999990463256836, (<Action.MOVE: 2>, 0, 1)], [1, 5.485968112945557, <Action.KICK: 1>]]"
winner,red
game,61
iterations,14
times of actions,"[[0, 0.018972396850585938, (<Action.MOVE: 2>, -1, 0)], [1, 1.0296120643615723, (<Action.MOVE: 2>, 0, 1)], [0, 0.036524057388305664, (<Action.MOVE: 2>, -1, 0)], [1, 1.8925387859344482, (<Action.MOVE: 2>, 0, 1)], [0, 0.012002229690551758, (<Action.MOVE: 2>, 1, 0)], [1, 3.643728733062744, (<Action.MOVE: 2>, -1, 1)], [0, 0.023004770278930664, (<Action.MOVE: 2>, 0, 1)], [1, 7.309667348861694, (<Action.MOVE: 2>, -1, 1)], [0, 0.015315771102905273, (<Action.MOVE: 2>, 1, 1)], [1, 5.640221357345581, (<Action.MOVE: 2>, -1, 0)], [0, 0.015963077545166016, (<Action.MOVE: 2>, 0, 1)], [1, 6.604708194732666, (<Action.MOVE: 2>, -1, -1)], [0, 0.010819435119628906, (<Action.MOVE: 2>, -1, 0)], [1, 3.825144052505493, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,62
iterations,10
times of actions,"[[0, 0.013871908187866211, (<Action.MOVE: 2>, 1, 1)], [1, 2.73482346534729, (<Action.MOVE: 2>, -1, 1)], [0, 0.0209653377532959, (<Action.MOVE: 2>, 1, 1)], [1, 3.315560817718506, (<Action.MOVE: 2>, -1, 0)], [0, 0.012067556381225586, (<Action.MOVE: 2>, 1, 0)], [1, 2.7947399616241455, (<Action.MOVE: 2>, -1, 0)], [0, 0.017572402954101562, (<Action.MOVE: 2>, 1, -1)], [1, 3.4124090671539307, (<Action.MOVE: 2>, -1, -1)], [0, 0.02010035514831543, (<Action.MOVE: 2>, 1, 0)], [1, 2.23576021194458, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,63
iterations,11
times of actions,"[[1, 0.993095874786377, (<Action.MOVE: 2>, 1, 1)], [0, 0.00761723518371582, (<Action.MOVE: 2>, 0, 1)], [1, 2.0578017234802246, (<Action.MOVE: 2>, 1, 1)], [0, 0.015648603439331055, (<Action.MOVE: 2>, -1, 1)], [1, 1.7278823852539062, (<Action.MOVE: 2>, 1, 1)], [0, 0.024892091751098633, (<Action.MOVE: 2>, -1, -1)], [1, 3.7771553993225098, (<Action.MOVE: 2>, 1, 0)], [0, 0.032871246337890625, (<Action.MOVE: 2>, 0, 1)], [1, 2.675260305404663, (<Action.MOVE: 2>, 1, -1)], [0, 0.015273809432983398, (<Action.MOVE: 2>, -1, -1)], [1, 2.6166553497314453, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,64
iterations,13
times of actions,"[[1, 1.7794735431671143, (<Action.MOVE: 2>, 1, -1)], [0, 0.014908552169799805, (<Action.MOVE: 2>, -1, 1)], [1, 2.44435453414917, (<Action.MOVE: 2>, 1, 0)], [0, 0.018259048461914062, (<Action.MOVE: 2>, 1, 0)], [1, 2.5687766075134277, (<Action.MOVE: 2>, 0, 1)], [0, 0.0290372371673584, (<Action.MOVE: 2>, -1, 1)], [1, 1.6090924739837646, (<Action.MOVE: 2>, 1, -1)], [0, 0.014503717422485352, (<Action.MOVE: 2>, 1, 0)], [1, 2.20350980758667, (<Action.MOVE: 2>, 1, 0)], [0, 0.014446496963500977, (<Action.MOVE: 2>, 0, -1)], [1, 3.8469369411468506, (<Action.MOVE: 2>, 1, -1)], [0, 0.025180816650390625, (<Action.MOVE: 2>, 0, 1)], [1, 1.956071376800537, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,65
iterations,10
times of actions,"[[0, 0.005959510803222656, (<Action.MOVE: 2>, 1, 1)], [1, 2.5326530933380127, (<Action.MOVE: 2>, -1, 1)], [0, 0.01903510093688965, (<Action.MOVE: 2>, -1, 0)], [1, 4.1171205043792725, (<Action.MOVE: 2>, -1, -1)], [0, 0.014377355575561523, (<Action.MOVE: 2>, 1, -1)], [1, 2.194394826889038, (<Action.MOVE: 2>, -1, 0)], [0, 0.01213836669921875, (<Action.MOVE: 2>, 0, 1)], [1, 4.4736762046813965, (<Action.MOVE: 2>, -1, 1)], [0, 0.019039154052734375, (<Action.MOVE: 2>, 0, -1)], [1, 1.8610646724700928, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,66
iterations,14
times of actions,"[[0, 0.021001100540161133, (<Action.MOVE: 2>, 0, 1)], [1, 1.1257305145263672, (<Action.MOVE: 2>, 0, 1)], [0, 0.018233060836791992, (<Action.MOVE: 2>, 1, 1)], [1, 2.043238878250122, (<Action.MOVE: 2>, 0, 1)], [0, 0.020089149475097656, (<Action.MOVE: 2>, -1, 0)], [1, 2.5961313247680664, (<Action.MOVE: 2>, -1, 1)], [0, 0.020119190216064453, (<Action.MOVE: 2>, 0, 1)], [1, 2.7457218170166016, (<Action.MOVE: 2>, -1, 0)], [0, 0.012194395065307617, (<Action.MOVE: 2>, 1, -1)], [1, 4.089895725250244, (<Action.MOVE: 2>, -1, 0)], [0, 0.025700092315673828, (<Action.MOVE: 2>, 0, -1)], [1, 3.809814214706421, (<Action.MOVE: 2>, -1, -1)], [0, 0.02244114875793457, (<Action.MOVE: 2>, -1, 0)], [1, 3.3046069145202637, (<Action.MOVE: 2>, -1, 0)]]"
winner,blue
game,67
iterations,13
times of actions,"[[1, 2.728478193283081, (<Action.MOVE: 2>, 1, 0)], [0, 0.01246190071105957, (<Action.MOVE: 2>, 0, -1)], [1, 3.11032772064209, (<Action.MOVE: 2>, 0, 1)], [0, 0.020885229110717773, (<Action.MOVE: 2>, -1, 1)], [1, 4.5325212478637695, (<Action.MOVE: 2>, 1, 0)], [0, 0.026552677154541016, (<Action.MOVE: 2>, 0, 1)], [1, 4.16379714012146, (<Action.MOVE: 2>, 1, -1)], [0, 0.014223098754882812, (<Action.MOVE: 2>, 0, 1)], [1, 2.2925708293914795, (<Action.MOVE: 2>, 1, 0)], [0, 0.009968280792236328, (<Action.MOVE: 2>, -1, 1)], [0, 0.016466140747070312, (<Action.MOVE: 2>, -1, 0)], [1, 2.274167776107788, (<Action.MOVE: 2>, 1, 0)], [0, 0.009859561920166016, (<Action.MOVE: 2>, -1, -1)], [1, 3.097019910812378, (<Action.MOVE: 2>, 1, 0)]]"
winner,red
game,68
iterations,13
